p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season,injury_rate,minutes_per_game,experience_years,bmi_class
paulpogba,2019,288,457,1270.0,16,16,11462.0,134,1993-03-15,190.5,83.33333333333333,France,High/Medium,75.0,86.83333333333333,87.16666666666667,Midfielder,26,8186.0,92.0,88.97826086956522,36.66666666666666,30.666666666666668,22.963008888980735,3.5,3.0,0.0,1371.0,29.0,3.3851851851851853,74.70588235294117,26,Normal
paulpogba,2020,59,457,2006.0,26,29,11462.0,134,1993-03-15,190.5,83.33333333333333,France,High/Medium,75.0,86.83333333333333,87.16666666666667,Midfielder,27,9456.0,108.0,87.55555555555556,99.5,27.0,22.963008888980735,3.5,3.0,1.0,1828.0,288.0,3.3851851851851853,74.29629629629629,27,Normal
percytau,2020,19,23,112.0,3,16,112.0,3,1994-05-13,169.75,65.0,South Africa,High/Medium,78.75,46.0,75.0,Forward,26,,,,,,22.55764671688635,3.5,2.0,,,,5.75,28.0,26,Normal
permertesacker,2016,380,380,42.0,1,4,432.0,7,1984-09-29,198.0,90.0,Germany,Low/Medium,28.33333333333333,73.33333333333333,82.33333333333333,Defender,32,,,,,,22.95684113865932,2.5,1.0,,,,47.5,21.0,32,Normal
petrcech,2016,30,58,3268.0,35,35,7136.0,76,1982-05-20,196.0,90.0,Czech Republic,Medium/Medium,,,85.25,Goalkeeper,34,,,,,,23.427738442315704,3.0,0.0,,,,0.7532467532467533,90.77777777777777,34,Normal
petrcech,2018,28,58,663.0,7,36,7136.0,76,1982-05-20,196.0,90.0,Czech Republic,Medium/Medium,,,85.25,Goalkeeper,36,3268.0,35.0,93.37142857142857,30.0,35.0,23.427738442315704,3.0,0.0,0.0,58.0,30.0,0.7532467532467533,82.875,36,Normal
philbardsley,2016,38,169,1230.0,15,27,6460.0,72,1985-06-28,180.0,76.5,Scotland,Medium/Medium,58.333333333333336,74.33333333333333,72.16666666666667,Defender,31,,,,,,23.61111111111111,3.0,1.0,,,,2.315068493150685,76.875,31,Normal
philbardsley,2018,77,169,1757.0,19,31,6460.0,72,1985-06-28,180.0,76.5,Scotland,Medium/Medium,58.333333333333336,74.33333333333333,72.16666666666667,Defender,33,1230.0,15.0,82.0,38.0,15.0,23.61111111111111,3.0,1.0,0.0,169.0,38.0,2.315068493150685,87.85,33,Normal
philbardsley,2019,20,169,1995.0,21,31,6460.0,72,1985-06-28,180.0,76.5,Scotland,Medium/Medium,58.333333333333336,74.33333333333333,72.16666666666667,Defender,34,2987.0,34.0,87.8529411764706,57.5,17.0,23.61111111111111,3.0,1.0,0.0,338.0,77.0,2.315068493150685,90.68181818181819,34,Normal
philbardsley,2020,34,169,293.0,4,27,6460.0,72,1985-06-28,180.0,76.5,Scotland,Medium/Medium,58.333333333333336,74.33333333333333,72.16666666666667,Defender,35,4982.0,55.0,90.58181818181818,45.0,18.33333333333333,23.61111111111111,3.0,1.0,0.0,507.0,20.0,2.315068493150685,58.6,35,Normal
philfoden,2017,50,50,66.0,5,13,3142.0,69,2000-05-28,170.5,64.0,England,Medium/Medium,74.25,52.25,73.25,Midfielder,17,,,,,,22.015634540466625,3.0,3.0,,,,0.7142857142857143,11.0,17,Normal
philipbilling,2017,91,215,774.0,16,20,5726.0,77,1996-06-11,197.0,80.6,Denmark,Medium/Medium,59.2,72.0,69.2,Midfielder,21,,,,,,20.76837846891185,3.0,3.0,,,,2.7564102564102564,45.529411764705884,21,Normal
philipbilling,2018,89,215,2299.0,27,28,5726.0,77,1996-06-11,197.0,80.6,Denmark,Medium/Medium,59.2,72.0,69.2,Midfielder,22,774.0,16.0,48.375,91.0,16.0,20.76837846891185,3.0,3.0,0.0,215.0,91.0,2.7564102564102564,82.10714285714286,22,Normal
philipbilling,2019,25,215,2653.0,34,35,5726.0,77,1996-06-11,197.0,80.6,Denmark,Medium/Medium,59.2,72.0,69.2,Midfielder,23,3073.0,43.0,71.46511627906976,90.0,21.5,20.76837846891185,3.0,3.0,0.0,430.0,89.0,2.7564102564102564,75.8,23,Normal
philippwollscheid,2016,29,29,190.0,2,2,190.0,2,1989-03-06,194.0,88.0,Germany,Medium/Medium,49.66666666666666,76.33333333333333,76.33333333333333,Defender,27,,,,,,23.381868423849507,3.0,1.0,,,,9.666666666666666,63.333333333333336,27,Normal
philjagielka,2016,7,188,2374.0,27,37,5827.0,75,1982-08-17,181.0,85.66666666666667,England,Medium/High,51.66666666666666,73.16666666666667,78.16666666666667,Midfielder,34,,,,,,26.148977951425987,3.5,3.0,,,,2.473684210526316,84.78571428571429,34,Overweight
philjagielka,2017,23,188,2180.0,25,30,5827.0,75,1982-08-17,181.0,85.66666666666667,England,Medium/High,51.66666666666666,73.16666666666667,78.16666666666667,Midfielder,35,2374.0,27.0,87.92592592592592,7.0,27.0,26.148977951425987,3.5,3.0,0.0,188.0,7.0,2.473684210526316,83.84615384615384,35,Overweight
philjagielka,2018,157,188,413.0,7,13,5827.0,75,1982-08-17,181.0,85.66666666666667,England,Medium/High,51.66666666666666,73.16666666666667,78.16666666666667,Midfielder,36,4554.0,52.0,87.57692307692308,15.0,26.0,26.148977951425987,3.5,3.0,0.0,376.0,23.0,2.473684210526316,51.625,36,Overweight
philjagielka,2019,1,188,270.0,6,36,5827.0,75,1982-08-17,181.0,85.66666666666667,England,Medium/High,51.66666666666666,73.16666666666667,78.16666666666667,Midfielder,37,4967.0,59.0,84.1864406779661,62.333333333333336,19.666666666666668,26.148977951425987,3.5,3.0,1.0,564.0,157.0,2.473684210526316,38.57142857142857,37,Overweight
philjones,2016,104,683,1670.0,18,19,5226.0,61,1992-02-21,185.0,71.0,England,Medium/High,58.5,77.66666666666667,78.66666666666667,Defender,24,,,,,,20.74506939371804,3.5,1.0,,,,11.016129032258064,87.89473684210526,24,Normal
philjones,2017,71,683,2080.0,23,26,5226.0,61,1992-02-21,185.0,71.0,England,Medium/High,58.5,77.66666666666667,78.66666666666667,Defender,25,1670.0,18.0,92.77777777777776,104.0,18.0,20.74506939371804,3.5,1.0,0.0,683.0,104.0,11.016129032258064,86.66666666666667,25,Normal
philjones,2018,31,683,1336.0,18,22,5226.0,61,1992-02-21,185.0,71.0,England,Medium/High,58.5,77.66666666666667,78.66666666666667,Defender,26,3750.0,41.0,91.46341463414636,87.5,20.5,20.74506939371804,3.5,1.0,0.0,1366.0,71.0,11.016129032258064,70.3157894736842,26,Normal
philjones,2019,477,683,140.0,2,12,5226.0,61,1992-02-21,185.0,71.0,England,Medium/High,58.5,77.66666666666667,78.66666666666667,Defender,27,5086.0,59.0,86.20338983050847,68.66666666666667,19.666666666666668,20.74506939371804,3.5,1.0,0.0,2049.0,31.0,11.016129032258064,46.666666666666664,27,Normal
rachidghezzal,2018,15,82,800.0,19,26,800.0,19,1992-05-09,182.0,67.5,Algeria,Medium/Low,73.33333333333333,59.833333333333336,74.16666666666667,Midfielder,26,,,,,,20.37797367467697,2.5,3.0,,,,4.1,40.0,26,Normal
ragnarklavan,2016,39,262,1504.0,20,33,3043.0,39,1985-10-30,187.0,83.83333333333333,Estonia,Medium/Medium,52.333333333333336,71.83333333333333,76.83333333333333,Defender,31,,,,,,23.973614725423467,3.0,1.0,,,,6.55,71.61904761904762,31,Normal
raheemsterling,2016,11,90,2618.0,33,35,13681.0,164,1994-12-08,170.0,69.0,England,High/Medium,93.0,60.5,84.5,Forward,22,,,,,,23.87543252595156,3.5,2.0,,,,0.5454545454545454,77.0,22,Normal
raheemsterling,2017,35,90,2713.0,33,34,13681.0,164,1994-12-08,170.0,69.0,England,High/Medium,93.0,60.5,84.5,Forward,23,2618.0,33.0,79.33333333333333,11.0,33.0,23.87543252595156,3.5,2.0,0.0,90.0,11.0,0.5454545454545454,79.79411764705883,23,Normal
raheemsterling,2018,12,90,2904.0,34,38,13681.0,164,1994-12-08,170.0,69.0,England,High/Medium,93.0,60.5,84.5,Forward,24,5331.0,66.0,80.77272727272727,23.0,33.0,23.87543252595156,3.5,2.0,0.0,180.0,35.0,0.5454545454545454,82.97142857142858,24,Normal
raheemsterling,2019,22,90,2769.0,33,36,13681.0,164,1994-12-08,170.0,69.0,England,High/Medium,93.0,60.5,84.5,Forward,25,8235.0,100.0,82.35,19.33333333333333,33.333333333333336,23.87543252595156,3.5,2.0,0.0,270.0,12.0,0.5454545454545454,81.44117647058823,25,Normal
raheemsterling,2020,10,90,2677.0,31,36,13681.0,164,1994-12-08,170.0,69.0,England,High/Medium,93.0,60.5,84.5,Forward,26,11004.0,133.0,82.73684210526316,20.0,33.25,23.87543252595156,3.5,2.0,0.0,360.0,22.0,0.5454545454545454,83.65625,26,Normal
rajivvanlaparra,2018,53,53,422.0,5,10,2655.0,38,1991-06-04,181.0,72.0,Netherlands,Medium/Medium,83.6,63.0,69.6,Midfielder,27,,,,,,21.97735111870822,3.0,3.0,,,,1.358974358974359,70.33333333333333,27,Normal
ramadansobhi,2018,63,63,95.0,4,9,2327.0,45,1997-01-23,183.0,74.66666666666667,Egypt,High/High,76.0,62.0,73.33333333333333,Midfielder,21,,,,,,22.29587824857913,4.0,3.0,,,,1.3695652173913044,19.0,21,Normal
ramirofunesmori,2016,110,404,1651.0,23,29,1785.0,27,1991-03-05,186.0,79.0,Argentina,Medium/Medium,65.6,76.8,76.6,Defender,25,,,,,,22.835009827725745,3.0,1.0,,,,14.428571428571429,68.79166666666667,25,Normal
ramirofunesmori,2017,202,404,134.0,4,7,1785.0,27,1991-03-05,186.0,79.0,Argentina,Medium/Medium,65.6,76.8,76.6,Defender,26,1651.0,23.0,71.78260869565217,110.0,23.0,22.835009827725745,3.0,1.0,0.0,404.0,110.0,14.428571428571429,26.8,26,Normal
reecejames,2019,140,179,1608.0,23,29,4135.0,55,1993-11-07,168.83333333333334,71.0,England,Medium/Medium,78.0,60.5,68.5,Defender,26,,,,,,24.90817789272527,3.0,1.0,,,,3.1964285714285716,67.0,26,Normal
reecejames,2019,140,179,1608.0,23,29,4135.0,55,1993-11-07,168.83333333333334,71.0,England,Medium/Medium,78.0,60.5,68.5,Defender,26,1608.0,23.0,69.91304347826087,140.0,23.0,24.90817789272527,3.0,1.0,1.0,179.0,140.0,3.1964285714285716,67.0,26,Normal
reecejames,2019,140,179,1608.0,23,29,4135.0,55,1999-12-08,181.0,82.0,England,Medium/Medium,71.0,70.0,68.0,Defender,20,3216.0,46.0,69.91304347826087,140.0,23.0,25.029760996306585,3.0,1.0,1.0,358.0,140.0,3.1964285714285716,67.0,20,Overweight
reecejames,2019,140,179,1608.0,23,29,4135.0,55,1999-12-08,181.0,82.0,England,Medium/Medium,71.0,70.0,68.0,Defender,20,4824.0,69.0,69.91304347826087,140.0,23.0,25.029760996306585,3.0,1.0,1.0,537.0,140.0,3.1964285714285716,67.0,20,Overweight
reecejames,2020,39,179,2527.0,32,35,4135.0,55,1993-11-07,168.83333333333334,71.0,England,Medium/Medium,78.0,60.5,68.5,Defender,27,6432.0,92.0,69.91304347826087,140.0,23.0,24.90817789272527,3.0,1.0,1.0,716.0,140.0,3.1964285714285716,76.57575757575758,27,Normal
reecejames,2020,39,179,2527.0,32,35,4135.0,55,1993-11-07,168.83333333333334,71.0,England,Medium/Medium,78.0,60.5,68.5,Defender,27,8959.0,124.0,72.25,119.8,24.8,24.90817789272527,3.0,1.0,0.0,895.0,39.0,3.1964285714285716,76.57575757575758,27,Normal
reecejames,2020,39,179,2527.0,32,35,4135.0,55,1999-12-08,181.0,82.0,England,Medium/Medium,71.0,70.0,68.0,Defender,21,11486.0,156.0,73.62820512820512,106.33333333333331,26.0,25.029760996306585,3.0,1.0,0.0,1074.0,39.0,3.1964285714285716,76.57575757575758,21,Overweight
reecejames,2020,39,179,2527.0,32,35,4135.0,55,1999-12-08,181.0,82.0,England,Medium/Medium,71.0,70.0,68.0,Defender,21,14013.0,188.0,74.5372340425532,96.71428571428572,26.857142857142858,25.029760996306585,3.0,1.0,0.0,1253.0,39.0,3.1964285714285716,76.57575757575758,21,Overweight
reeceoxford,2016,66,191,0.0,0,8,9.0,1,1998-12-16,191.0,76.6,England,Medium/Medium,69.6,68.0,66.6,Defender,18,,,,,,20.99723143554179,3.0,1.0,,,,95.5,0.0,18,Normal
reeceoxford,2017,80,191,9.0,1,1,9.0,1,1998-12-16,191.0,76.6,England,Medium/Medium,69.6,68.0,66.6,Defender,19,0.0,0.0,,66.0,0.0,20.99723143554179,3.0,1.0,0.0,191.0,66.0,95.5,4.5,19,Normal
reissnelson,2019,95,183,679.0,17,27,910.0,22,1999-12-10,176.25,71.5,England,High/Medium,84.5,46.5,67.0,Forward,20,,,,,,23.016950857602737,3.5,2.0,,,,7.956521739130435,37.72222222222222,20,Normal
reissnelson,2020,64,183,80.0,2,6,910.0,22,1999-12-10,176.25,71.5,England,High/Medium,84.5,46.5,67.0,Forward,21,679.0,17.0,39.94117647058823,95.0,17.0,23.016950857602737,3.5,2.0,0.0,183.0,95.0,7.956521739130435,26.666666666666668,21,Normal
rhianbrewster,2019,45,519,0.0,0,1,1208.0,27,2000-04-01,178.66666666666666,75.0,England,High/Medium,77.66666666666667,56.333333333333336,65.33333333333333,Forward,19,,,,,,23.494932056137223,3.5,2.0,,,,18.535714285714285,0.0,19,Normal
rhianbrewster,2020,6,519,1208.0,27,34,1208.0,27,2000-04-01,178.66666666666666,75.0,England,High/Medium,77.66666666666667,56.333333333333336,65.33333333333333,Forward,20,0.0,0.0,,45.0,0.0,23.494932056137223,3.5,2.0,0.0,519.0,45.0,18.535714285714285,43.142857142857146,20,Normal
rhyswilliams,2020,9,9,700.0,9,25,700.0,9,1988-07-14,186.5,74.0,Australia,Medium/Medium,64.75,74.5,72.0,Defender,32,,,,,,21.27521940070007,3.0,1.0,,,,0.9,70.0,32,Normal
rhyswilliams,2020,9,9,700.0,9,25,700.0,9,1988-07-14,186.5,74.0,Australia,Medium/Medium,64.75,74.5,72.0,Defender,32,700.0,9.0,77.77777777777777,9.0,9.0,21.27521940070007,3.0,1.0,0.0,9.0,9.0,0.9,70.0,32,Normal
robbiebrady,2017,329,492,1344.0,15,15,4490.0,81,1992-01-14,177.0,73.0,Republic of Ireland,High/Medium,76.66666666666667,64.83333333333333,74.83333333333333,Midfielder,25,,,,,,23.301094832264035,3.5,3.0,,,,6.0,84.0,25,Normal
robbiebrady,2018,48,492,779.0,16,21,4490.0,81,1992-01-14,177.0,73.0,Republic of Ireland,High/Medium,76.66666666666667,64.83333333333333,74.83333333333333,Midfielder,26,1344.0,15.0,89.6,329.0,15.0,23.301094832264035,3.5,3.0,1.0,492.0,329.0,6.0,45.8235294117647,26,Normal
robbiebrady,2019,64,492,500.0,17,30,4490.0,81,1992-01-14,177.0,73.0,Republic of Ireland,High/Medium,76.66666666666667,64.83333333333333,74.83333333333333,Midfielder,27,2123.0,31.0,68.48387096774194,188.5,15.5,23.301094832264035,3.5,3.0,0.0,984.0,48.0,6.0,27.77777777777778,27,Normal
robbiebrady,2020,51,492,1101.0,19,21,4490.0,81,1992-01-14,177.0,73.0,Republic of Ireland,High/Medium,76.66666666666667,64.83333333333333,74.83333333333333,Midfielder,28,2623.0,48.0,54.645833333333336,147.0,16.0,23.301094832264035,3.5,3.0,0.0,1476.0,64.0,6.0,55.05,28,Normal
robertopereyra,2016,168,315,1096.0,13,13,7490.0,106,1991-01-07,182.3333333333333,77.16666666666667,Argentina,High/High,78.33333333333333,68.5,79.66666666666667,Midfielder,25,,,,,,23.21120019785501,4.0,3.0,,,,2.94392523364486,78.28571428571429,25,Normal
robertopereyra,2017,57,315,1722.0,32,32,7490.0,106,1991-01-07,182.3333333333333,77.16666666666667,Argentina,High/High,78.33333333333333,68.5,79.66666666666667,Midfielder,26,1096.0,13.0,84.3076923076923,168.0,13.0,23.21120019785501,4.0,3.0,1.0,315.0,168.0,2.94392523364486,52.18181818181818,26,Normal
robertopereyra,2018,34,315,2942.0,33,33,7490.0,106,1991-01-07,182.3333333333333,77.16666666666667,Argentina,High/High,78.33333333333333,68.5,79.66666666666667,Midfielder,27,2818.0,45.0,62.62222222222222,112.5,22.5,23.21120019785501,4.0,3.0,0.0,630.0,57.0,2.94392523364486,86.52941176470588,27,Normal
robertopereyra,2019,32,315,1730.0,28,33,7490.0,106,1991-01-07,182.3333333333333,77.16666666666667,Argentina,High/High,78.33333333333333,68.5,79.66666666666667,Midfielder,28,5760.0,78.0,73.84615384615384,86.33333333333333,26.0,23.21120019785501,4.0,3.0,0.0,945.0,34.0,2.94392523364486,59.6551724137931,28,Normal
robertsnodgrass,2016,27,93,2680.0,35,35,7165.0,102,1987-09-07,182.0,80.33333333333333,Scotland,High/Medium,62.16666666666666,72.33333333333333,75.5,Midfielder,29,,,,,,24.25230447208469,3.5,3.0,,,,0.9029126213592233,74.44444444444444,29,Normal
robertsnodgrass,2018,10,93,2339.0,33,36,7165.0,102,1987-09-07,182.0,80.33333333333333,Scotland,High/Medium,62.16666666666666,72.33333333333333,75.5,Midfielder,31,2680.0,35.0,76.57142857142857,27.0,35.0,24.25230447208469,3.5,3.0,0.0,93.0,27.0,0.9029126213592233,68.79411764705883,31,Normal
robertsnodgrass,2019,55,93,1582.0,24,28,7165.0,102,1987-09-07,182.0,80.33333333333333,Scotland,High/Medium,62.16666666666666,72.33333333333333,75.5,Midfielder,32,5019.0,68.0,73.80882352941177,18.5,34.0,24.25230447208469,3.5,3.0,0.0,186.0,10.0,0.9029126213592233,63.28,32,Normal
robertsnodgrass,2020,1,93,564.0,10,21,7165.0,102,1987-09-07,182.0,80.33333333333333,Scotland,High/Medium,62.16666666666666,72.33333333333333,75.5,Midfielder,33,6601.0,92.0,71.75,30.666666666666668,30.666666666666668,24.25230447208469,3.5,3.0,0.0,279.0,55.0,0.9029126213592233,51.27272727272727,33,Normal
robholding,2018,269,334,852.0,10,14,5901.0,69,1995-09-20,187.6,76.2,England,Medium/Medium,61.2,72.8,72.8,Defender,23,,,,,,21.65156550479404,3.0,1.0,,,,4.771428571428571,77.45454545454545,23,Normal
robholding,2019,51,334,616.0,8,18,5901.0,69,1995-09-20,187.6,76.2,England,Medium/Medium,61.2,72.8,72.8,Defender,24,852.0,10.0,85.2,269.0,10.0,21.65156550479404,3.0,1.0,1.0,334.0,269.0,4.771428571428571,68.44444444444444,24,Normal
robholding,2020,14,334,2703.0,30,35,5901.0,69,1995-09-20,187.6,76.2,England,Medium/Medium,61.2,72.8,72.8,Defender,25,1468.0,18.0,81.55555555555556,160.0,9.0,21.65156550479404,3.0,1.0,0.0,668.0,51.0,4.771428571428571,87.19354838709677,25,Normal
robinkoch,2020,94,158,1203.0,17,19,1203.0,17,1996-07-17,191.25,84.0,Germany,Medium/Medium,62.5,72.0,71.5,Defender,24,,,,,,22.965526079712927,3.0,1.0,,,,8.777777777777779,66.83333333333333,24,Normal
romelulukaku,2017,24,107,3024.0,34,34,8736.0,103,1993-05-13,190.16666666666663,94.0,Belgium,Medium/Medium,81.16666666666667,84.16666666666667,84.5,Forward,24,,,,,,25.99315912898338,3.0,2.0,,,,1.0288461538461537,86.4,24,Overweight
romelulukaku,2018,58,107,2270.0,32,33,8736.0,103,1993-05-13,190.16666666666663,94.0,Belgium,Medium/Medium,81.16666666666667,84.16666666666667,84.5,Forward,25,3024.0,34.0,88.94117647058823,24.0,34.0,25.99315912898338,3.0,2.0,0.0,107.0,24.0,1.0288461538461537,68.78787878787878,25,Overweight
rossbarkley,2017,190,314,131.0,2,8,7299.0,112,1993-12-05,187.8333333333333,79.66666666666667,England,Medium/Medium,73.66666666666667,74.16666666666667,79.5,Midfielder,24,,,,,,22.58038356733844,3.0,3.0,,,,2.7787610619469025,43.666666666666664,24,Normal
rossbarkley,2018,8,314,1326.0,27,36,7299.0,112,1993-12-05,187.8333333333333,79.66666666666667,England,Medium/Medium,73.66666666666667,74.16666666666667,79.5,Midfielder,25,131.0,2.0,65.5,190.0,2.0,22.58038356733844,3.0,3.0,1.0,314.0,190.0,2.7787610619469025,47.357142857142854,25,Normal
rossbarkley,2019,57,314,1164.0,21,28,7299.0,112,1993-12-05,187.8333333333333,79.66666666666667,England,Medium/Medium,73.66666666666667,74.16666666666667,79.5,Midfielder,26,1457.0,29.0,50.241379310344826,99.0,14.5,22.58038356733844,3.0,3.0,0.0,628.0,8.0,2.7787610619469025,52.90909090909091,26,Normal
rossbarkley,2020,59,314,1653.0,26,31,7299.0,112,1993-12-05,187.8333333333333,79.66666666666667,England,Medium/Medium,73.66666666666667,74.16666666666667,79.5,Midfielder,27,2621.0,50.0,52.42,85.0,16.666666666666668,22.58038356733844,3.0,3.0,0.0,942.0,57.0,2.7787610619469025,61.22222222222222,27,Normal
ryanbabel,2018,37,166,1290.0,16,16,1290.0,16,1986-12-19,185.0,83.4,Netherlands,Medium/Low,82.2,72.6,77.0,Midfielder,32,,,,,,24.368151935719503,2.5,3.0,,,,9.764705882352942,75.88235294117646,32,Normal
ryanbennett,2019,43,93,991.0,16,23,4221.0,50,1990-03-06,188.0,78.0,England,Low/Medium,44.0,74.5,71.33333333333333,Defender,29,,,,,,22.068809416025356,2.5,1.0,,,,1.8235294117647058,58.294117647058826,29,Normal
ryanbertrand,2016,46,191,2643.0,28,32,13939.0,148,1989-08-05,179.0,84.16666666666667,England,High/Medium,77.66666666666667,72.5,78.66666666666667,Defender,27,,,,,,26.268426911353163,3.5,1.0,,,,1.2818791946308725,91.13793103448276,27,Overweight
ryanbertrand,2017,17,191,3300.0,35,35,13939.0,148,1989-08-05,179.0,84.16666666666667,England,High/Medium,77.66666666666667,72.5,78.66666666666667,Defender,28,2643.0,28.0,94.39285714285714,46.0,28.0,26.268426911353163,3.5,1.0,0.0,191.0,46.0,1.2818791946308725,91.66666666666667,28,Overweight
ryanbertrand,2018,82,191,2280.0,24,25,13939.0,148,1989-08-05,179.0,84.16666666666667,England,High/Medium,77.66666666666667,72.5,78.66666666666667,Defender,29,5943.0,63.0,94.33333333333331,31.5,31.5,26.268426911353163,3.5,1.0,0.0,382.0,17.0,1.2818791946308725,91.2,29,Overweight
ryanbertrand,2019,26,191,2977.0,32,34,13939.0,148,1989-08-05,179.0,84.16666666666667,England,High/Medium,77.66666666666667,72.5,78.66666666666667,Defender,30,8223.0,87.0,94.51724137931036,48.333333333333336,29.0,26.268426911353163,3.5,1.0,0.0,573.0,82.0,1.2818791946308725,90.21212121212122,30,Overweight
ryanbertrand,2020,20,191,2739.0,29,29,13939.0,148,1989-08-05,179.0,84.16666666666667,England,High/Medium,77.66666666666667,72.5,78.66666666666667,Defender,31,11200.0,119.0,94.11764705882354,42.75,29.75,26.268426911353163,3.5,1.0,0.0,764.0,26.0,1.2818791946308725,91.3,31,Overweight
ryanfraser,2018,28,111,3317.0,38,38,10489.0,138,1994-02-24,163.0,64.0,Scotland,High/Medium,88.83333333333333,56.333333333333336,75.0,Midfielder,24,,,,,,24.088223117166624,3.5,3.0,,,,0.7985611510791367,85.05128205128206,24,Normal
ryanfraser,2019,20,111,2193.0,28,28,10489.0,138,1994-02-24,163.0,64.0,Scotland,High/Medium,88.83333333333333,56.333333333333336,75.0,Midfielder,25,3317.0,38.0,87.28947368421052,28.0,38.0,24.088223117166624,3.5,3.0,0.0,111.0,28.0,0.7985611510791367,75.62068965517241,25,Normal
ryanfraser,2020,63,111,1034.0,18,20,10489.0,138,1994-02-24,163.0,64.0,Scotland,High/Medium,88.83333333333333,56.333333333333336,75.0,Midfielder,26,5510.0,66.0,83.48484848484848,24.0,33.0,24.088223117166624,3.5,3.0,0.0,222.0,20.0,0.7985611510791367,54.421052631578945,26,Normal
ryanfredericks,2018,86,387,1149.0,15,23,4123.0,55,1992-10-10,177.8,72.8,England,High/Medium,92.2,67.4,71.4,Defender,26,,,,,,23.0286174858064,3.5,1.0,,,,6.910714285714286,71.8125,26,Normal
ryanfredericks,2019,148,387,2362.0,27,28,4123.0,55,1992-10-10,177.8,72.8,England,High/Medium,92.2,67.4,71.4,Defender,27,1149.0,15.0,76.6,86.0,15.0,23.0286174858064,3.5,1.0,0.0,387.0,86.0,6.910714285714286,84.35714285714286,27,Normal
ryanfredericks,2020,66,387,612.0,13,29,4123.0,55,1992-10-10,177.8,72.8,England,High/Medium,92.2,67.4,71.4,Defender,28,3511.0,42.0,83.5952380952381,117.0,21.0,23.0286174858064,3.5,1.0,1.0,774.0,148.0,6.910714285714286,43.714285714285715,28,Normal
ryanmason,2016,387,387,973.0,16,20,973.0,16,1991-06-13,175.0,68.0,England,High/Medium,68.66666666666667,68.0,75.0,Midfielder,25,,,,,,22.20408163265306,3.5,3.0,,,,22.764705882352942,57.23529411764706,25,Normal
ryansessegnon,2018,12,188,2434.0,35,36,2795.0,40,2000-05-18,178.0,70.5,England,High/Medium,85.25,61.25,73.0,Midfielder,18,,,,,,22.25097841181669,3.5,3.0,,,,4.585365853658536,67.61111111111111,18,Normal
ryansessegnon,2019,134,188,361.0,5,19,2795.0,40,2000-05-18,178.0,70.5,England,High/Medium,85.25,61.25,73.0,Midfielder,19,2434.0,35.0,69.54285714285714,12.0,35.0,22.25097841181669,3.5,3.0,0.0,188.0,12.0,4.585365853658536,60.166666666666664,19,Normal
ryanshawcross,2016,18,393,3325.0,35,35,5827.0,62,1987-10-04,191.0,76.0,England,Medium/High,48.16666666666666,83.16666666666667,76.5,Defender,29,,,,,,20.83276225980648,3.5,1.0,,,,6.238095238095238,92.36111111111111,29,Normal
ryanshawcross,2017,46,393,2502.0,27,29,5827.0,62,1987-10-04,191.0,76.0,England,Medium/High,48.16666666666666,83.16666666666667,76.5,Defender,30,3325.0,35.0,95.0,18.0,35.0,20.83276225980648,3.5,1.0,0.0,393.0,18.0,6.238095238095238,89.35714285714286,30,Normal
saidoberahino,2016,100,134,1006.0,17,22,1556.0,32,1993-08-04,180.0,82.33333333333333,England,Medium/Medium,77.0,60.333333333333336,73.33333333333333,Forward,23,,,,,,25.41152263374485,3.0,2.0,,,,4.0606060606060606,55.888888888888886,23,Overweight
sambaldock,2017,107,140,40.0,2,12,40.0,2,1989-03-15,170.0,67.0,England,High/Medium,78.0,63.16666666666666,68.16666666666667,Forward,28,,,,,,23.18339100346021,3.5,2.0,,,,46.666666666666664,13.333333333333334,28,Normal
sambyram,2016,99,1227,1328.0,18,22,2960.0,40,1993-09-16,181.5,72.0,England,High/Medium,74.0,70.66666666666667,72.33333333333333,Defender,23,,,,,,21.856430571682264,3.5,1.0,,,,29.926829268292682,69.89473684210526,23,Normal
sambyram,2017,236,1227,264.0,5,12,2960.0,40,1993-09-16,181.5,72.0,England,High/Medium,74.0,70.66666666666667,72.33333333333333,Defender,24,1328.0,18.0,73.77777777777777,99.0,18.0,21.856430571682264,3.5,1.0,0.0,1227.0,99.0,29.926829268292682,44.0,24,Normal
sambyram,2019,670,1227,1368.0,17,26,2960.0,40,1993-09-16,181.5,72.0,England,High/Medium,74.0,70.66666666666667,72.33333333333333,Defender,26,1592.0,23.0,69.21739130434783,167.5,11.5,21.856430571682264,3.5,1.0,1.0,2454.0,236.0,29.926829268292682,76.0,26,Normal
samfield,2020,85,327,74.0,3,5,932.0,21,1998-05-08,182.4,68.2,England,Medium/Medium,60.6,61.8,65.4,Midfielder,22,,,,,,20.49909587565405,3.0,3.0,,,,14.863636363636363,18.5,22,Normal
